Date;Timestamp;DeviceOrientation;AccelerationX;AccelerationY;AccelerationZ;Label
2024-11-10 15:59:19;1731275960.972293;portrait;0.1259918212890625;-0.1158905029296875;-1.2355499267578125;
2024-11-10 15:59:19;1731275961.022656;portrait;-0.231109619140625;-0.2425994873046875;-1.84442138671875;
2024-11-10 15:59:19;1731275961.072421;portrait;-0.0716705322265625;-0.2984619140625;-1.2795257568359375;
2024-11-10 15:59:19;1731275961.1230159;portrait;0.2083282470703125;-0.2254638671875;-0.5676116943359375;
2024-11-10 15:59:19;1731275961.1790671;portrait;-0.2251739501953125;-0.224151611328125;-0.7822723388671875;
2024-11-10 15:59:19;1731275961.22913;portrait;0.07769775390625;-0.169769287109375;-0.512908935546875;
2024-11-10 15:59:19;1731275961.278954;portrait;0.182373046875;-0.1708984375;-0.544525146484375;
2024-11-10 15:59:19;1731275961.3258471;portrait;0.3945465087890625;-0.3494415283203125;-0.8568572998046875;
2024-11-10 15:59:19;1731275961.378254;portrait;0.462493896484375;-0.372314453125;-1.703582763671875;
2024-11-10 15:59:19;1731275961.428962;portrait;-0.058624267578125;-0.083404541015625;-2.0124053955078125;
2024-11-10 15:59:19;1731275961.47872;portrait;-0.0125732421875;-0.16033935546875;-1.0909423828125;
2024-11-10 15:59:19;1731275961.527292;portrait;-0.2259979248046875;-0.1666107177734375;-0.5201416015625;
2024-11-10 15:59:19;1731275961.575364;portrait;-0.2966766357421875;0.003387451171875;-0.357086181640625;
2024-11-10 15:59:19;1731275961.6313949;portrait;-0.0134124755859375;0.130401611328125;-0.720245361328125;
2024-11-10 15:59:19;1731275961.681303;portrait;-0.39459228515625;-0.063262939453125;-0.5042266845703125;
2024-11-10 15:59:19;1731275961.73051;portrait;0.0184326171875;-0.289306640625;-1.562530517578125;
2024-11-10 15:59:19;1731275961.780688;portrait;-0.348663330078125;-0.529083251953125;-1.7354278564453125;
2024-11-10 15:59:19;1731275961.830328;portrait;0.149200439453125;-0.4615020751953125;-0.964111328125;
2024-11-10 15:59:19;1731275961.881177;portrait;-0.0200042724609375;-0.3768310546875;-0.7459564208984375;
2024-11-10 15:59:19;1731275961.9263458;portrait;-0.1612701416015625;-0.406982421875;-0.430511474609375;
2024-11-10 15:59:19;1731275961.976351;portrait;0.215667724609375;-0.15582275390625;-0.5074462890625;
2024-11-10 15:59:19;1731275962.029008;portrait;0.144805908203125;-0.24676513671875;-0.5025787353515625;
2024-11-10 15:59:19;1731275962.079183;portrait;0.58697509765625;-0.5502777099609375;-1.2397003173828125;
2024-11-10 15:59:19;1731275962.130542;portrait;0.062713623046875;-0.453216552734375;-2.110382080078125;
2024-11-10 15:59:19;1731275962.180042;portrait;0.2375335693359375;-0.2926177978515625;-1.51702880859375;
2024-11-10 15:59:19;1731275962.230142;portrait;-0.09747314453125;-0.3151397705078125;-0.5659027099609375;
2024-11-10 15:59:19;1731275962.279906;portrait;-0.2648468017578125;-0.1498565673828125;-0.286895751953125;
2024-11-10 15:59:19;1731275962.3308249;portrait;-0.23895263671875;0.0110626220703125;-0.6776123046875;
2024-11-10 15:59:19;1731275962.378629;portrait;-0.361297607421875;-0.0472412109375;-0.729888916015625;
2024-11-10 15:59:19;1731275962.428842;portrait;-0.4759674072265625;-0.06756591796875;-1.31878662109375;
2024-11-10 15:59:19;1731275962.479105;portrait;-0.0423431396484375;-0.92755126953125;-0.88189697265625;
2024-11-10 15:59:19;1731275962.529418;portrait;0.0159149169921875;-0.1944732666015625;-2.0552215576171875;
2024-11-10 15:59:19;1731275962.5795832;portrait;-0.045074462890625;-0.4978179931640625;-0.59600830078125;
2024-11-10 15:59:19;1731275962.629539;portrait;-0.02398681640625;-0.429229736328125;-0.2531280517578125;
2024-11-10 15:59:19;1731275962.679994;portrait;0.0311737060546875;-0.221588134765625;-0.6149749755859375;
2024-11-10 15:59:19;1731275962.730222;portrait;0.1691131591796875;-0.286956787109375;-0.3773040771484375;
2024-11-10 15:59:19;1731275962.780549;portrait;0.5583038330078125;-0.2955169677734375;-1.2835845947265625;
2024-11-10 15:59:19;1731275962.8308191;portrait;0.2585296630859375;-0.80780029296875;-1.252044677734375;
2024-11-10 15:59:19;1731275962.8809419;portrait;0.2491912841796875;0.060821533203125;-2.3070220947265625;
2024-11-10 15:59:19;1731275962.931292;portrait;-0.2366790771484375;-0.291961669921875;-0.790130615234375;
2024-11-10 15:59:19;1731275962.981532;portrait;-0.2807464599609375;-0.12322998046875;-0.3353729248046875;
2024-11-10 15:59:19;1731275963.031862;portrait;-0.31268310546875;-0.00091552734375;-0.71978759765625;
2024-11-10 15:59:19;1731275963.082659;portrait;-0.332733154296875;-0.0118255615234375;-0.5794830322265625;
2024-11-10 15:59:19;1731275963.132365;portrait;-0.18865966796875;0.14886474609375;-1.3691558837890625;
2024-11-10 15:59:19;1731275963.1828132;portrait;-0.32330322265625;-0.7701416015625;-1.2528839111328125;
2024-11-10 15:59:19;1731275963.234153;portrait;0.0650482177734375;-0.177947998046875;-1.8301544189453125;
2024-11-10 15:59:19;1731275963.284195;portrait;0.0816650390625;-0.3358306884765625;-0.6478729248046875;
2024-11-10 15:59:19;1731275963.334063;portrait;0.073760986328125;-0.3467559814453125;-0.32794189453125;
2024-11-10 15:59:19;1731275963.383697;portrait;0.149505615234375;-0.097564697265625;-0.7862548828125;
2024-11-10 15:59:19;1731275963.433803;portrait;0.2312774658203125;-0.2407989501953125;-0.3385467529296875;
2024-11-10 15:59:19;1731275963.490325;portrait;0.4195404052734375;-0.2593841552734375;-0.9057159423828125;
2024-11-10 15:59:19;1731275963.540464;portrait;0.09686279296875;-0.614349365234375;-1.127105712890625;
2024-11-10 15:59:19;1731275963.591133;portrait;0.2584991455078125;-0.178436279296875;-1.8600006103515625;
2024-11-10 15:59:19;1731275963.639954;portrait;-0.3433990478515625;-0.321868896484375;-1.1091156005859375;
2024-11-10 15:59:19;1731275963.689317;portrait;-0.1762237548828125;-0.0452880859375;-0.487274169921875;
2024-11-10 15:59:19;1731275963.742321;portrait;-0.115386962890625;0.05584716796875;-0.7988433837890625;
2024-11-10 15:59:19;1731275963.7918038;portrait;-0.3363037109375;-0.0527191162109375;-0.572906494140625;
2024-11-10 15:59:19;1731275963.8415508;portrait;-0.405120849609375;0.2477874755859375;-1.2313079833984375;
2024-11-10 15:59:19;1731275963.891428;portrait;-0.0420684814453125;-0.69293212890625;-1.130340576171875;
2024-11-10 15:59:19;1731275963.938565;portrait;-0.045379638671875;-0.395263671875;-1.6555938720703125;
2024-11-10 15:59:19;1731275963.992007;portrait;0.2788848876953125;-0.295013427734375;-1.0059814453125;
2024-11-10 15:59:19;1731275964.04144;portrait;-0.2209014892578125;-0.475189208984375;-0.049102783203125;
2024-11-10 15:59:19;1731275964.0912719;portrait;0.2571258544921875;-0.1673431396484375;-0.8648223876953125;
2024-11-10 15:59:19;1731275964.1425018;portrait;0.128173828125;-0.2954864501953125;-0.6690521240234375;
2024-11-10 15:59:19;1731275964.191325;portrait;0.3997955322265625;-0.2753753662109375;-0.827728271484375;
2024-11-10 15:59:19;1731275964.244382;portrait;0.183258056640625;-0.5350341796875;-1.7038116455078125;
2024-11-10 15:59:19;1731275964.292393;portrait;0.0435943603515625;-0.508331298828125;-1.3144989013671875;
2024-11-10 15:59:19;1731275964.343079;portrait;0.1157379150390625;-0.0739288330078125;-1.5587310791015625;
2024-11-10 15:59:19;1731275964.392632;portrait;-0.196319580078125;-0.186614990234375;-0.3352813720703125;
2024-11-10 15:59:19;1731275964.44353;portrait;-0.1026153564453125;0.1088104248046875;-0.6227264404296875;
2024-11-10 15:59:19;1731275964.4926949;portrait;-0.2642059326171875;0.111785888671875;-0.86053466796875;
2024-11-10 15:59:19;1731275964.542975;portrait;-0.5051727294921875;0.032196044921875;-0.7584381103515625;
2024-11-10 15:59:19;1731275964.592207;portrait;-0.0032501220703125;-0.4756927490234375;-1.6158599853515625;
2024-11-10 15:59:19;1731275964.64341;portrait;0.1560516357421875;-0.500823974609375;-1.5599517822265625;
2024-11-10 15:59:19;1731275964.689364;portrait;0.2149505615234375;-0.3896026611328125;-1.135101318359375;
2024-11-10 15:59:19;1731275964.74047;portrait;-0.1362152099609375;-0.4376373291015625;-0.236846923828125;
2024-11-10 15:59:19;1731275964.790251;portrait;0.22662353515625;-0.1507720947265625;-1.055694580078125;
2024-11-10 15:59:19;1731275964.8407478;portrait;-0.0484771728515625;-0.4045562744140625;-0.347137451171875;
2024-11-10 15:59:19;1731275964.8913221;portrait;0.459381103515625;-0.0612945556640625;-0.8680267333984375;
2024-11-10 15:59:19;1731275964.94109;portrait;0.2438201904296875;-0.4758758544921875;-1.408447265625;
2024-11-10 15:59:19;1731275964.990792;portrait;0.2447509765625;-0.340057373046875;-1.2881011962890625;
2024-11-10 15:59:19;1731275965.0413141;portrait;0.0902557373046875;-0.2079315185546875;-1.3983001708984375;
2024-11-10 15:59:19;1731275965.092255;portrait;-0.3382568359375;-0.2743377685546875;-0.368133544921875;
2024-11-10 15:59:19;1731275965.141926;portrait;-0.0831451416015625;0.07293701171875;-0.94488525390625;
2024-11-10 15:59:19;1731275965.1922522;portrait;-0.27734375;-0.10394287109375;-0.701141357421875;
2024-11-10 15:59:19;1731275965.24244;portrait;-0.237762451171875;0.1497802734375;-1.225341796875;
2024-11-10 15:59:19;1731275965.292715;portrait;0.0732879638671875;-0.4975433349609375;-1.1702117919921875;
2024-11-10 15:59:19;1731275965.3438048;portrait;0.259002685546875;-0.3178863525390625;-1.5281524658203125;
2024-11-10 15:59:19;1731275965.39379;portrait;0.02911376953125;-0.235870361328125;-1.1714019775390625;
2024-11-10 15:59:19;1731275965.443939;portrait;-0.0705413818359375;-0.4271697998046875;-0.292449951171875;
2024-11-10 15:59:19;1731275965.493404;portrait;-0.041778564453125;-0.18182373046875;-0.642181396484375;
2024-11-10 15:59:19;1731275965.5438719;portrait;0.01324462890625;-0.23193359375;-0.6975555419921875;
2024-11-10 15:59:19;1731275965.593977;portrait;0.349212646484375;-0.3034515380859375;-0.954315185546875;
2024-11-10 15:59:19;1731275965.644156;portrait;-0.048614501953125;-0.2813568115234375;-1.4507598876953125;
2024-11-10 15:59:19;1731275965.695129;portrait;0.20391845703125;-0.145263671875;-1.4125213623046875;
2024-11-10 15:59:19;1731275965.746305;portrait;-0.1128082275390625;-0.22991943359375;-1.084075927734375;
2024-11-10 15:59:19;1731275965.800881;portrait;-0.0705718994140625;-0.176513671875;-0.313690185546875;
2024-11-10 15:59:19;1731275965.846118;portrait;-0.0694122314453125;-0.0232086181640625;-0.9826507568359375;
2024-11-10 15:59:19;1731275965.900742;portrait;-0.112091064453125;-0.1329193115234375;-0.725830078125;
2024-11-10 15:59:19;1731275965.951521;portrait;-0.2616119384765625;-0.035797119140625;-1.6560211181640625;
2024-11-10 15:59:19;1731275965.997119;portrait;-0.1663055419921875;-0.624298095703125;-1.028900146484375;
2024-11-10 15:59:19;1731275966.0475779;portrait;0.037841796875;-0.040863037109375;-1.5862579345703125;
2024-11-10 15:59:19;1731275966.0978742;portrait;-0.18670654296875;-0.525634765625;-0.8427581787109375;
2024-11-10 15:59:19;1731275966.148036;portrait;0.199920654296875;-0.3600921630859375;-0.134002685546875;
2024-11-10 15:59:19;1731275966.198122;portrait;-0.018096923828125;-0.2031707763671875;-0.8627166748046875;
2024-11-10 15:59:19;1731275966.2518148;portrait;0.2703704833984375;-0.2053070068359375;-0.315765380859375;
2024-11-10 15:59:19;1731275966.299145;portrait;0.4293975830078125;-0.388275146484375;-1.2812652587890625;
2024-11-10 15:59:19;1731275966.3522902;portrait;0.05877685546875;-0.5309600830078125;-1.02630615234375;
2024-11-10 15:59:19;1731275966.402678;portrait;0.3153533935546875;0.00543212890625;-1.7477874755859375;
2024-11-10 15:59:19;1731275966.452801;portrait;-0.2364501953125;-0.2783355712890625;-0.84552001953125;
2024-11-10 15:59:19;1731275966.5030599;portrait;-0.226837158203125;-0.1611328125;-0.298797607421875;
2024-11-10 15:59:19;1731275966.553936;portrait;-0.1282958984375;0.0712127685546875;-0.754180908203125;
2024-11-10 15:59:19;1731275966.603255;portrait;-0.3423919677734375;-0.0460052490234375;-0.8031005859375;
2024-11-10 15:59:19;1731275966.654073;portrait;-0.25628662109375;0.0296783447265625;-1.55615234375;
2024-11-10 15:59:19;1731275966.704067;portrait;0.0337066650390625;-0.8209228515625;-1.149078369140625;
2024-11-10 15:59:19;1731275966.754163;portrait;0.0347900390625;-0.1377410888671875;-2.0466766357421875;
2024-11-10 15:59:19;1731275966.804035;portrait;-0.1680145263671875;-0.5812225341796875;-0.302642822265625;
2024-11-10 15:59:19;1731275966.856178;portrait;0.100982666015625;-0.3692779541015625;-0.2178955078125;
2024-11-10 15:59:19;1731275966.904192;portrait;0.0237884521484375;-0.2123260498046875;-0.8759307861328125;
2024-11-10 15:59:19;1731275966.95115;portrait;0.2071533203125;-0.25335693359375;-0.3269805908203125;
2024-11-10 15:59:19;1731275967.00138;portrait;0.52490234375;-0.320556640625;-1.594329833984375;
2024-11-10 15:59:19;1731275967.050873;portrait;0.3312530517578125;-0.6043701171875;-1.024658203125;
2024-11-10 15:59:19;1731275967.101155;portrait;0.2784423828125;0.0579681396484375;-1.905487060546875;
2024-11-10 15:59:19;1731275967.152186;portrait;-0.1183929443359375;-0.4613494873046875;-0.4211883544921875;
2024-11-10 15:59:19;1731275967.202317;portrait;-0.28704833984375;-0.161529541015625;-0.54742431640625;
2024-11-10 15:59:19;1731275967.25213;portrait;-0.3733978271484375;0.048614501953125;-0.9963531494140625;
2024-11-10 15:59:19;1731275967.302386;portrait;-0.635406494140625;0.1856842041015625;-0.5894775390625;
2024-11-10 15:59:19;1731275967.353158;portrait;-0.206878662109375;0.115020751953125;-1.8609466552734375;
2024-11-10 15:59:19;1731275967.402806;portrait;0.0330352783203125;-1.063934326171875;-0.497039794921875;
2024-11-10 15:59:19;1731275967.4535131;portrait;0.4107818603515625;-0.066986083984375;-1.837615966796875;
2024-11-10 15:59:19;1731275967.503933;portrait;-0.2353057861328125;-0.64227294921875;-0.4622650146484375;
2024-11-10 15:59:19;1731275967.553999;portrait;0.33258056640625;-0.3399658203125;-0.2099609375;
2024-11-10 15:59:19;1731275967.6035562;portrait;-0.0490264892578125;-0.286407470703125;-0.8126068115234375;
2024-11-10 15:59:19;1731275967.653932;portrait;0.3890533447265625;-0.25079345703125;-0.613861083984375;
2024-11-10 15:59:19;1731275967.7041202;portrait;0.4946136474609375;-0.231781005859375;-1.5948944091796875;
2024-11-10 15:59:19;1731275967.7543101;portrait;0.1582183837890625;-0.6161651611328125;-1.186981201171875;
2024-11-10 15:59:19;1731275967.804842;portrait;0.30780029296875;-0.0634918212890625;-1.6964111328125;
2024-11-10 15:59:19;1731275967.854735;portrait;-0.16217041015625;-0.2795867919921875;-0.61846923828125;
2024-11-10 15:59:19;1731275967.904983;portrait;-0.184722900390625;0.0348968505859375;-0.5157928466796875;
2024-11-10 15:59:19;1731275967.955412;portrait;-0.3495025634765625;0.050140380859375;-0.6771087646484375;
2024-11-10 15:59:19;1731275968.005765;portrait;-0.404815673828125;0.170318603515625;-0.6601409912109375;
2024-11-10 15:59:19;1731275968.0559301;portrait;-0.1407470703125;-0.0499114990234375;-1.9187469482421875;
2024-11-10 15:59:19;1731275968.1060371;portrait;-0.104583740234375;-0.9234161376953125;-0.8625946044921875;
2024-11-10 15:59:19;1731275968.156204;portrait;0.25982666015625;0.0134124755859375;-1.785430908203125;
2024-11-10 15:59:19;1731275968.208334;portrait;-0.1266632080078125;-0.51239013671875;-0.1489410400390625;
2024-11-10 15:59:19;1731275968.260422;portrait;0.1828155517578125;-0.259735107421875;-0.5821533203125;
2024-11-10 15:59:19;1731275968.309495;portrait;0.06109619140625;-0.2466583251953125;-0.939422607421875;
2024-11-10 15:59:19;1731275968.360482;portrait;0.2691650390625;-0.1647186279296875;-0.5661773681640625;
2024-11-10 15:59:19;1731275968.4101171;portrait;0.24798583984375;-0.113739013671875;-1.583404541015625;
2024-11-10 15:59:19;1731275968.4577441;portrait;0.1393890380859375;-0.580596923828125;-1.299713134765625;
2024-11-10 15:59:19;1731275968.512803;portrait;0.2310333251953125;-0.1016082763671875;-1.3427886962890625;
2024-11-10 15:59:19;1731275968.56371;portrait;-0.13201904296875;-0.3148956298828125;-0.37701416015625;
2024-11-10 15:59:19;1731275968.6130161;portrait;-0.238739013671875;-0.0446319580078125;-0.718841552734375;
2024-11-10 15:59:19;1731275968.658983;portrait;-0.223236083984375;0.0914154052734375;-0.885040283203125;
2024-11-10 15:59:19;1731275968.7130919;portrait;-0.45562744140625;0.2295074462890625;-0.741241455078125;
2024-11-10 15:59:19;1731275968.765627;portrait;0.0470733642578125;-0.062530517578125;-1.8485565185546875;
2024-11-10 15:59:19;1731275968.8138108;portrait;-0.065399169921875;-0.9400177001953125;-1.058563232421875;
2024-11-10 15:59:19;1731275968.863874;portrait;0.261688232421875;-0.122161865234375;-1.5704345703125;
2024-11-10 15:59:19;1731275968.91207;portrait;-0.15826416015625;-0.4839019775390625;-0.3358306884765625;
2024-11-10 15:59:19;1731275968.964071;portrait;0.2464447021484375;-0.0993804931640625;-0.6187286376953125;
2024-11-10 15:59:19;1731275969.012014;portrait;0.05914306640625;-0.231719970703125;-0.544525146484375;
2024-11-10 15:59:19;1731275969.063546;portrait;0.3169403076171875;-0.1738433837890625;-0.5965576171875;
2024-11-10 15:59:19;1731275969.116317;portrait;0.304473876953125;-0.1839447021484375;-1.66168212890625;
2024-11-10 15:59:19;1731275969.162766;portrait;0.198883056640625;-0.6754608154296875;-1.10223388671875;
2024-11-10 15:59:19;1731275969.214819;portrait;0.3752899169921875;0.1485443115234375;-2.052337646484375;
2024-11-10 15:59:19;1731275969.263499;portrait;-0.30609130859375;-0.2934417724609375;-0.5518035888671875;
2024-11-10 15:59:19;1731275969.3136249;portrait;-0.1968536376953125;-0.029296875;-0.41015625;
2024-11-10 15:59:19;1731275969.362067;portrait;-0.4519500732421875;-0.0565032958984375;-0.5866241455078125;
2024-11-10 15:59:19;1731275969.412869;portrait;-0.4129486083984375;0.16455078125;-0.7240447998046875;
2024-11-10 15:59:19;1731275969.463201;portrait;-0.1036529541015625;-0.328826904296875;-1.430084228515625;
2024-11-10 15:59:19;1731275969.5133882;portrait;0.10296630859375;-0.4481353759765625;-1.6639862060546875;
2024-11-10 15:59:19;1731275969.5637732;portrait;-0.047515869140625;-0.330963134765625;-1.2931671142578125;
2024-11-10 15:59:19;1731275969.613768;portrait;0.133697509765625;-0.412506103515625;0.0167083740234375;
2024-11-10 15:59:19;1731275969.664412;portrait;0.067718505859375;-0.1979827880859375;-0.6930999755859375;
2024-11-10 15:59:19;1731275969.714479;portrait;0.20465087890625;-0.201568603515625;-0.743560791015625;
2024-11-10 15:59:19;1731275969.763901;portrait;0.392303466796875;-0.149078369140625;-0.87445068359375;
2024-11-10 15:59:19;1731275969.814968;portrait;0.288665771484375;-0.394073486328125;-1.4131011962890625;
2024-11-10 15:59:19;1731275969.865168;portrait;0.2250518798828125;0.0328826904296875;-1.98480224609375;
2024-11-10 15:59:19;1731275969.916225;portrait;0.140838623046875;-0.1574859619140625;-1.385711669921875;
2024-11-10 15:59:19;1731275969.966537;portrait;-0.09808349609375;-0.2977752685546875;-0.29937744140625;
2024-11-10 15:59:19;1731275970.01656;portrait;-0.46441650390625;0.006072998046875;-0.7535858154296875;
2024-11-10 15:59:19;1731275970.066819;portrait;-0.2716827392578125;0.1218719482421875;-0.755279541015625;
2024-11-10 15:59:19;1731275970.116109;portrait;-0.71453857421875;0.21185302734375;-1.147247314453125;
2024-11-10 15:59:19;1731275970.166727;portrait;-0.0867462158203125;-0.3474273681640625;-1.2142181396484375;
2024-11-10 15:59:19;1731275970.21693;portrait;-0.051727294921875;-0.7106170654296875;-1.1517181396484375;
2024-11-10 15:59:19;1731275970.266406;portrait;0.4148406982421875;-0.10858154296875;-1.47772216796875;
2024-11-10 15:59:19;1731275970.316555;portrait;-0.060394287109375;-0.5243988037109375;0.108734130859375;
2024-11-10 15:59:19;1731275970.366931;portrait;0.2595062255859375;-0.188812255859375;-0.5149993896484375;
2024-11-10 15:59:19;1731275970.4170299;portrait;0.350433349609375;-0.2070465087890625;-0.6063232421875;
2024-11-10 15:59:19;1731275970.467233;portrait;0.41851806640625;-0.232025146484375;-0.87640380859375;
2024-11-10 15:59:19;1731275970.51939;portrait;0.3145751953125;-0.483367919921875;-1.4818115234375;
2024-11-10 15:59:19;1731275970.572027;portrait;0.22235107421875;-0.2272491455078125;-1.8664093017578125;
2024-11-10 15:59:19;1731275970.6226568;portrait;-0.0664825439453125;-0.338836669921875;-1.3922576904296875;
2024-11-10 15:59:19;1731275970.672548;portrait;-0.220672607421875;-0.21624755859375;-0.382568359375;
2024-11-10 15:59:19;1731275970.7235122;portrait;-0.36651611328125;0.0544586181640625;-1.220062255859375;
2024-11-10 15:59:19;1731275970.773714;portrait;-0.1388397216796875;0.0013427734375;-0.5093841552734375;
2024-11-10 15:59:19;1731275970.8237062;portrait;-0.6715087890625;0.1098480224609375;-0.830535888671875;
2024-11-10 15:59:19;1731275970.873744;portrait;0.2233123779296875;-0.5287628173828125;-1.3347015380859375;
2024-11-10 15:59:19;1731275970.924411;portrait;-0.2107086181640625;-0.436767578125;-1.7241668701171875;
2024-11-10 15:59:19;1731275970.976214;portrait;0.0586090087890625;-0.38592529296875;-0.8842620849609375;
2024-11-10 15:59:19;1731275971.0245728;portrait;-0.06329345703125;-0.5270843505859375;-0.006011962890625;
2024-11-10 15:59:19;1731275971.0746431;portrait;0.1085968017578125;-0.1781158447265625;-0.67669677734375;
2024-11-10 15:59:19;1731275971.1260328;portrait;0.1897735595703125;-0.2225341796875;-0.192535400390625;
2024-11-10 15:59:19;1731275971.170611;portrait;0.3700103759765625;-0.27862548828125;-0.79736328125;
2024-11-10 15:59:19;1731275971.2267752;portrait;0.1976318359375;-0.7500152587890625;-1.1745452880859375;
2024-11-10 15:59:19;1731275971.2708359;portrait;0.302490234375;-0.2142333984375;-2.21453857421875;
2024-11-10 15:59:19;1731275971.3227491;portrait;-0.0750732421875;-0.3333740234375;-1.48138427734375;
2024-11-10 15:59:19;1731275971.3731399;portrait;-0.18414306640625;-0.3028717041015625;-0.2804412841796875;
2024-11-10 15:59:19;1731275971.427332;portrait;-0.2373046875;-0.000640869140625;-0.645111083984375;
2024-11-10 15:59:19;1731275971.473378;portrait;-0.3396148681640625;0.014923095703125;-0.6151123046875;
2024-11-10 15:59:19;1731275971.526603;portrait;-0.6258087158203125;0.1936492919921875;-0.9551849365234375;
2024-11-10 15:59:19;1731275971.578125;portrait;-0.2020416259765625;-0.3571014404296875;-1.4251708984375;
2024-11-10 15:59:19;1731275971.623528;portrait;0.192108154296875;-0.6227569580078125;-1.10821533203125;
2024-11-10 15:59:19;1731275971.673833;portrait;0.3845367431640625;-0.2879180908203125;-1.50469970703125;
2024-11-10 15:59:19;1731275971.7237902;portrait;-0.147247314453125;-0.572998046875;-0.2466278076171875;
2024-11-10 15:59:19;1731275971.774342;portrait;0.1809844970703125;-0.33624267578125;-0.5712890625;
2024-11-10 15:59:19;1731275971.824383;portrait;0.3174285888671875;-0.335601806640625;-0.5856475830078125;
2024-11-10 15:59:19;1731275971.874679;portrait;0.3968353271484375;-0.2427520751953125;-0.9897918701171875;
2024-11-10 15:59:19;1731275971.925941;portrait;0.133392333984375;-0.49969482421875;-1.512969970703125;
2024-11-10 15:59:19;1731275971.9749079;portrait;0.2214813232421875;0.0136871337890625;-2.39300537109375;
2024-11-10 15:59:19;1731275972.026462;portrait;0.029083251953125;-0.243499755859375;-1.1273345947265625;
2024-11-10 15:59:19;1731275972.076634;portrait;-0.1192779541015625;-0.2829132080078125;-0.1511688232421875;
2024-11-10 15:59:19;1731275972.126848;portrait;-0.4287567138671875;0.0457000732421875;-0.51617431640625;
2024-11-10 15:59:19;1731275972.176641;portrait;-0.4822845458984375;0.06488037109375;-0.645263671875;
2024-11-10 15:59:19;1731275972.2258248;portrait;-0.578399658203125;0.254058837890625;-1.106170654296875;
2024-11-10 15:59:19;1731275972.275842;portrait;-0.102325439453125;-0.385528564453125;-1.04913330078125;
2024-11-10 15:59:19;1731275972.32624;portrait;0.106414794921875;-0.3028717041015625;-1.7550506591796875;
2024-11-10 15:59:19;1731275972.376439;portrait;0.2158203125;-0.363067626953125;-1.12127685546875;
2024-11-10 15:59:19;1731275972.4270968;portrait;-0.15252685546875;-0.770538330078125;-0.0445098876953125;
2024-11-10 15:59:19;1731275972.4768891;portrait;0.1790313720703125;-0.34307861328125;-0.76580810546875;
2024-11-10 15:59:19;1731275972.527787;portrait;0.330963134765625;-0.238739013671875;-0.5982208251953125;
2024-11-10 15:59:19;1731275972.578136;portrait;0.521087646484375;-0.1334991455078125;-1.1389312744140625;
2024-11-10 15:59:19;1731275972.627953;portrait;0.321685791015625;-0.55279541015625;-1.249481201171875;
