time,seconds_elapsed,z,y,x
1731517649795228200,0.048228271484375,-0.48331250900924205,0.4031482544481754,-0.0554160361431539
1731517649805276200,0.058276123046875,-0.6284124693393707,0.2673512522533536,0.09523220596387982
1731517649815323100,0.0683232421875,-0.3393780853271484,0.48874184058159587,0.09211809253133833
1731517649825371400,0.078371337890625,0.028413024535775183,1.0139826892599464,0.6282661196712405
1731517649835418000,0.088418212890625,0.5242442388564348,1.405466517138481,1.1370426672175526
1731517649845466000,0.098466064453125,0.4492939195513725,1.4003615952149033,1.795477495985478
1731517649855513300,0.108513427734375,-0.09165303230285644,1.3652560873031616,2.4220932911664246
1731517649865561600,0.1185615234375,-0.6840256354898214,1.4040209945052862,2.428510172471404
1731517649875608300,0.1286083984375,-0.5183171868950128,1.6389549550175666,1.7757039972402153
1731517649885656300,0.13865625,-0.12626549600064754,1.7648899038895964,0.9338405004002154
1731517649895703300,0.148703369140625,-0.173214294180274,1.542634223164618,1.1618446616493165
1731517649905751600,0.15875146484375,0.19192367082536219,0.9346978478819131,1.8125518187746406
1731517649915798500,0.168798583984375,0.9947545494377612,0.465296667586267,2.3404634940974414
1731517649925845500,0.178845458984375,1.7138988445818424,0.09300327786803245,2.5575208755269645
1731517649935893200,0.188893310546875,1.261049862897396,-0.25316402920782566,2.784245226098597
1731517649945940500,0.1989404296875,0.2580038704544306,-0.19130232405662537,2.2635542958095667
1731517649955988500,0.208988525390625,-0.4141548016309738,0.45887247975766654,1.5016056088142096
1731517649966035500,0.219035400390625,-0.45216801368296144,1.0703893438756464,1.1363461363207548
1731517649976083500,0.22908349609375,0.5089940627545118,1.1834411380380392,0.6892010653663426
1731517649986130400,0.23913037109375,1.2920242623537779,0.9067080171942711,-0.12624914765404538
1731517649996178400,0.249178466796875,1.8269179055184124,0.5416752661287785,-1.2457293980382382
1731517650006225400,0.259225341796875,1.9208879825919865,-0.42524025926887987,-0.9719281659279018
1731517650016273400,0.2692734375,1.6517998235434292,-0.9347796809464692,-0.9163287360418587
1731517650026320400,0.2793203125,1.3960223969668148,-0.7293956400454044,-1.1959018295519053
1731517650036368400,0.289368408203125,1.1590654061943293,-0.305538359567523,-1.2322145212963223
1731517650046415400,0.299415283203125,0.7566226696670055,-0.049455812564492226,-0.7530625660326331
1731517650056463400,0.30946337890625,-0.04401099116206169,0.17012801860272883,-0.576637931503728
1731517650066510300,0.31951025390625,-0.6618827772647142,0.14635960500240325,-0.8664744256790727
1731517650076558300,0.329558349609375,-0.6028256081402301,0.0397930812060833,-1.005817356852442
1731517650086605300,0.339605224609375,-0.32419103758931156,-0.09698913263380526,-1.8269173209965228
1731517650096653600,0.349653564453125,-0.496274281913042,-0.6392021589010953,-2.1757731365039943
1731517650106700500,0.359700439453125,-0.4010679410427809,-0.8023895645856857,-1.5649673432648181
1731517650116748300,0.369748291015625,-0.10484978300631045,-0.3542348781973123,-0.9219907073263078
1731517650126795300,0.379795166015625,0.0998287399739027,0.10079437013566493,-0.4956306502472609
1731517650136843500,0.389843505859375,0.5913742397993803,0.3815039933949709,0.0455279715962708
1731517650146890500,0.399890380859375,1.692513526725769,0.522236990687251,0.23706658862680197
1731517650156938200,0.409938232421875,2.1269898163735865,0.07509352716803551,-0.279347979517281
1731517650166985500,0.4199853515625,1.155438447868824,-0.8360247076839208,-1.0607833111405371
1731517650177033500,0.430033447265625,-0.05867080015540123,-1.3217898705422877,-1.6356557673417031
1731517650187080400,0.44008056640625,-0.6900953107923269,-1.2470306898951529,-2.0605603649154305
1731517650197128200,0.450128173828125,-0.5344517446160316,-0.9739689510405063,-2.270708697608858
1731517650207175400,0.460175537109375,0.061228083422780036,-0.7230991702497005,-2.5643191573649644
1731517650217223400,0.470223388671875,0.46224634010493754,-0.7507213366687298,-2.785061510917544
1731517650227270400,0.4802705078125,0.3243149562299251,-0.9334621686071157,-2.2036516157716513
1731517650237318400,0.490318359375,0.24375147321820256,-0.7594505865693092,-0.6692953916087746
1731517650247365400,0.500365478515625,0.6204185479760169,-0.18794892197549343,0.8309514960728586
1731517650257413400,0.510413330078125,0.9778449156910181,0.16668343110680578,1.453145383158326
1731517650267460400,0.52046044921875,1.041838956695795,0.20784137092530727,1.034913760542497
1731517650277508600,0.530508544921875,1.4838018027067184,0.11606441998183727,0.8573713009648024
1731517650287555600,0.5405556640625,1.9499211848527191,0.10710311489105225,0.6379005017179995
1731517650297603300,0.550603271484375,1.68865100607872,-0.054503743603825566,0.2550931706395
1731517650307650300,0.560650390625,0.8087257818698883,-0.38361177932918067,-0.0686889208227396
1731517650317698600,0.570698486328125,0.46498014898300166,-0.5006535199105739,-0.3278489755749702
1731517650327745500,0.58074560546875,0.41878713760673997,-0.2894423802912235,-0.49907896407023067
1731517650337793300,0.590793212890625,-0.26727088049352166,-0.09082125765383244,-0.12420578699186444
1731517650347840300,0.60084033203125,-1.0570189901709557,0.05236030183434486,0.4351371647093445
1731517650357888500,0.610888427734375,-1.6846727500975132,0.1382575470894575,0.5622118582010269
1731517650367935500,0.620935546875,-1.9640397265762088,0.16639350824952123,0.8679905293304473
1731517650377983200,0.630983154296875,-1.852142947667837,0.30693828949332236,1.2591262013584374
1731517650388030200,0.6410302734375,-1.3641273755341767,0.3683843995809555,0.9692940910972654
1731517650398078500,0.651078369140625,-0.8674889364838599,0.07312310387790202,0.41281515052504836
1731517650408125400,0.66112548828125,-0.3350637292593717,-0.3834533738970756,-0.1312365624114871
1731517650418173400,0.67117333984375,0.09632336220145225,-0.5666600697815418,-0.5115069223582744
