time,seconds_elapsed,magneticBearing
1731517693923421000,44.1764208984375,262.9228595029531
1731517693933468000,44.18646801757812,263.09543300882723
1731517693943515000,44.19651489257812,262.9182731267087
1731517693953561900,44.20656176757812,263.1150059438752
1731517693963609900,44.21660986328125,263.03164931730515
1731517693973656800,44.22665673828125,263.1312587579272
1731517693983703800,44.23670385742187,262.80314000668193
1731517693993751800,44.24675170898438,262.8636698953625
1731517694003799000,44.25679907226562,262.4744564512458
1731517694013846000,44.26684594726562,262.1245843019112
1731517694023893000,44.27689306640625,262.1641308188977
1731517694033940700,44.28694067382813,261.8672905972712
1731517694043987700,44.29698779296875,261.86936156908325
1731517694054035000,44.30703491210937,261.38033872346955
1731517694064083000,44.3170830078125,260.8273579225249
1731517694074130000,44.3271298828125,260.47797561121763
1731517694084177000,44.33717700195312,259.65773893921465
1731517694094223600,44.3472236328125,259.4445086412107
1731517694104272000,44.35727197265625,259.1796083097755
1731517694114318800,44.36731884765625,258.98190879793185
1731517694124365800,44.37736572265625,258.3482726195214
1731517694134414000,44.3874140625,258.15818258745105
1731517694144460800,44.39746069335938,257.9080804024308
1731517694154507800,44.4075078125,257.483554916856
1731517694164554800,44.4175546875,257.2059055472957
1731517694174602800,44.42760278320313,256.27824713632384
1731517694184650000,44.43764990234375,256.2013740981794
1731517694194697000,44.44769702148437,255.90196115995315
1731517694204744700,44.45774462890625,256.0249971227041
1731517694214791700,44.46779174804688,256.2369012366904
1731517694224839000,44.4778388671875,256.2897451266194
1731517694234886000,44.48788598632812,256.46615142791575
1731517694244934000,44.49793383789063,257.1259295509257
1731517694254980900,44.50798095703125,257.3547407206611
1731517694265027800,44.51802783203125,257.4356919375578
1731517694275075800,44.52807592773438,257.6026518211159
1731517694285122800,44.53812280273438,257.4885601889685
1731517694295169800,44.54816967773438,257.81399356518347
1731517694305216800,44.558216796875,257.5844283409742
1731517694315265000,44.56826513671875,258.0412416948602
1731517694325312000,44.57831201171875,258.8360079318741
1731517694335359000,44.58835888671875,260.25265548159484
1731517694345406700,44.59840673828125,260.9008804331184
1731517694355454000,44.60845385742188,261.985478482643
1731517694365501000,44.6185009765625,261.8327217453119
1731517694375548000,44.6285478515625,262.41456805702103
1731517694385596000,44.63859594726563,261.5231931462919
1731517694395643000,44.64864282226562,261.1785327032056
1731517694405689900,44.65868994140625,260.46928222310356
1731517694415737900,44.66873779296875,260.84371682718745
1731517694425784800,44.67878491210938,261.114682123531
1731517694435831800,44.68883178710937,261.59406566442306
1731517694445878800,44.69887866210937,262.2933865020708
1731517694455926800,44.7089267578125,263.16599675599906
1731517694465973800,44.71897387695312,263.72785834107015
1731517694476020700,44.72902075195312,264.07093439973426
1731517694486069000,44.73906909179688,263.94550531137435
1731517694496116000,44.74911596679687,263.93024561664464
1731517694506163000,44.75916284179687,264.0557416423867
1731517694516210000,44.7692099609375,264.55753552091755
1731517694526257700,44.77925756835938,264.96912096164056
1731517694536305000,44.78930493164062,266.1295321776175
1731517694546351900,44.79935180664062,266.82744463976576
1731517694556399900,44.80939990234375,267.27299054218895
1731517694566446800,44.81944677734375,267.1261874209224
1731517694576493800,44.82949389648437,267.11885664155943
1731517694586541000,44.839541015625,266.8219670337425
1731517694596588800,44.8495888671875,266.2671110100943
