time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1731517691999908900,42.25290893554688,200.39780687354505,0.8765448648817659,26.565055269008127,40.096112920672454,232.80780672095716,283.35501030053,4.72995595508469,3.3840883108671553,-88.22953929288086,1.0266882881597352
1731517692999897900,43.25289794921875,200.62968736793846,1.2510391607896796,22.635515379316264,40.09611672027671,233.03968721535057,281.7831454091778,4.730653653896237,3.3831129215069105,-88.229569128322,1.8737229574007843
1731517693999889000,44.25288891601563,200.62220242712647,0.9428497052908259,23.980474494474795,40.09611664508185,233.03220227453858,278.5330721233728,4.731449205358758,3.382000214355229,-88.22957938692633,1.1441847149160569
1731517694999878700,45.252878662109374,200.6379713397473,1.2341591754509746,23.636657538063602,40.09611841609032,233.04797118715942,277.2860076307637,4.729463479970259,3.3847765398053156,-88.229604442924,1.6974705121429097
1731517695999869000,46.25286889648437,200.4903204869479,1.023126184792559,24.219642695929632,40.096117084844984,232.90032033436,272.90035259057794,4.7303959038192005,3.3834733079957,-88.22961586330477,1.1628458240433803
1731517696999859200,47.25285913085938,200.3271176079288,1.1798439577084474,22.105720596208215,40.09611695046251,232.73711745534092,270.76506841186426,4.7299690151273674,3.3840700567103923,-88.22964064159883,1.6599351326527065
1731517697999850800,48.252850830078124,200.30311432946473,0.7833183554888846,25.800614186606822,40.09611471758523,232.71311417687684,265.77368349429634,4.73016852466759,3.3837911816530397,-88.2296515073749,1.0437589750263505
1731517698999841800,49.252841796875,200.4457442322746,1.2605972519199415,22.656910896062524,40.09611335659477,232.8557440796867,265.9514181680569,4.730525244078763,3.3832924715316,-88.2296792962269,1.818174787282799
1731517699999832600,50.25283251953125,200.33345959242433,0.8170066839226418,25.42170765550894,40.09611315055994,232.74345943983644,268.7923177568869,4.730476838119135,3.383360151802824,-88.22968986493835,1.0902168421448402
1731517700999824600,51.25282470703125,200.35871655493975,1.2563131173280977,24.835637384634488,40.096109669789975,232.76871640235186,263.8574728375204,4.731551234639218,3.3818574699080575,-88.22971414827902,1.661309631116457
1731517701999816400,52.25281640625,200.35044916532934,0.9303122968107047,24.54640696514975,40.09610698173383,232.76044901274145,259.4488155886408,4.731337953504219,3.382155851305398,-88.2297255957484,1.132030449258564
1731517702999807700,53.25280786132812,200.24079511594027,1.2485723158355129,26.08715093208575,40.0961031528612,232.65079496335238,258.6532077349664,4.732088953646502,3.3811050216705176,-88.22974869214389,1.6158224176957157
1731517703999800300,54.25280029296875,200.26221244689077,1.0113709130315038,25.76308844606698,40.09610195357935,232.67221229430288,258.5434115323201,4.731176913174594,3.3823811211973966,-88.22976000141028,1.1622833775380381
